title,Price,bedrooms,bathrooms,Size,Location,Property_type
أرض للبيع او الاستثمار أرض سكني بمساحة 1000 متر مربع في ولاية جعلان,300.0,2,3,,"Jalan Bani Buhassan, Al Sharqiya",Other
أرض للبيع قطعة أرض سكني تجاري بمساحة 660 متر مربع في ولاية مصيره,100.0,2,3,660.0,"Masira, Al Sharqiya",Other
أرض للبيع ثلاث مزارع في ولاية بدية - الغبرة,100.0,2,3,450.0,"Bidiya, Al Sharqiya",Other
RF75 = GROUNDFLOOR 3BHK FLAT FOR RENT IN AZAIBAH WITH FREE WIFI,350.0,3,4,150.0,"Azaiba, Muscat",Apartment
Beautiful 4 BHK Villa for Rent in Al Muna Garden – Bousher,900.0,4,4,235.0,"Bosher, Muscat",Villa
4+1 BD | Twin villa | MSQ,850.0,4,4,300.0,"Madinat As Sultan Qaboos, Muscat",Villa
4+1 | Standalone | QURUM,1200.0,4,5,450.0,"Qurum, Muscat",Other
quiet compound | bright and specious | 4BD,600.0,4,4,300.0,"Qurum, Muscat",Other
For Rent Open Space In Al Khuwair in front of Oman Club Commercial Use,450.0,2,3,10.0,"Al Khuwair, Muscat",Commercial
QURUM | EXCELLENT MODERN 3+1 BR TOWNHOUSE,1200.0,3,5,300.0,"Qurum, Muscat",Villa
BOUSHER | BRAND NEW 3+1 BR VILLA WITH PRIVATE POOL,850.0,3,5,300.0,"Bosher, Muscat",Villa
QURUM | SPACIOUS 6 BR COMPOUND VILLA,1000.0,6,7,300.0,"Qurum, Muscat",Villa
3 bed room appartment at St. regis. شقة 3 غرف في سانت ريجس,814107.0,3,4,356.0,"The Wave (Almouj), Muscat",Other
2 Bedroom Apartment for Rent in Almouj Muscat,700.0,2,2,141.0,"The Wave (Almouj), Muscat",Apartment
Private entrance studio ( without furniture ) in Atheba,140.0,2,1,,"Azaiba, Muscat",Studio
استراحة ( فيلا ) للبيع في بوشر المسفاة-Villa for sale in Bousher,95000.0,3,4,600.0,"Misfah, Muscat",Villa
"شقة للبيع في السيفة ج 6- Apartment for Sale – Al Sifah, Block G6",65000.0,1,1,91.0,"Al Sifah, Muscat",Apartment
فيلا للبيع في الحيل الشمالية - Villa for Sale in north AlHail,140000.0,6,7,305.0,"Al Hail, Muscat",Villa
شقة للبيع في بناية السماء الخوير-Apartment for Sale – Al Sama Building,60000.0,3,4,125.0,"Al Khuwair, Muscat",Apartment
Fully furnished studio in Atheba near Isfahan Sweets,190.0,2,1,,"Azaiba, Muscat",Studio
MADINAT QABOOS | WONDERFUL 5+1 BEDROOM LUXURIOUS VILLA FOR RENT,1199.0,5,6,450.0,"Qurum, Muscat",Villa
BEAUTIFUL 4+1 BR VILLAS AVAILABLE FOR RENT IN AL-KHOUD,400.0,4,5,300.0,"Al Khoud, Muscat",Villa
Showrooms for Rent in AL Khuwair| REF 474GA,11.0,2,3,140.0,"Al Khuwair, Muscat",Other
Prime Residential & Commercial Building for Sale in Ruwi,6000000.0,2,3,,"Ruwi, Muscat",Commercial
Luxurious Fully Furnished 2 BR Apartment in Muscat Hills,520.0,2,3,119.0,"Muscat Hills, Muscat",Apartment
For Rent Warehouse - Al Rusayl,1060.0,2,3,424.0,"Al Rusayl, Muscat",Villa
"Prime Commercial Space in Al Ghubrah,CGRO035",774.4,2,3,35.0,"Al Ghubrah, Muscat",Commercial
Renovated 5 Bedroom Villa For Rent in Azaiba,1500.0,5,6,465.0,"Azaiba, Muscat",Villa
Qurum | 2 Bedrooms | Pool and gym,400.0,2,2,120.0,"Qurum, Muscat",Other
High demanded | modern style | 2BD,450.0,2,3,120.0,"Bosher, Muscat",Other
MQ | BRAND NEW 4+1 BR TOWNHOUSE,800.0,4,5,300.0,"Madinat As Sultan Qaboos, Muscat",Villa
AL MOUJ | FULLY FURNISHED 2 BR APARTMENT,700.0,2,2,105.0,"The Wave (Almouj), Muscat",Apartment
BOSHAR AL MUNA | BRAND NEW 3 BR TOWNHOUSE,700.0,3,4,300.0,"Bosher, Muscat",Villa
2 Bedroom Apartment with Study for Rent in Al Mouj,700.0,2,2,129.0,"The Wave (Almouj), Muscat",Apartment
Luxurious 2 BHK Furnished Twin Villa for Rent in Bosher,850.0,2,3,200.0,"Bosher, Muscat",Villa
Spacious 4+Maids Room Villa for Rent in Azaiba,650.0,4,4,200.0,"Azaiba, Muscat",Villa
3+1 BHK Furnished Villa in Luxury Community living in Bosher,1250.0,3,4,250.0,"Bosher, Muscat",Villa
Luxurious Apartment for Rent in Al Mouj| REF 77BC,750.0,2,3,100.0,"The Wave (Almouj), Muscat",Apartment
SR- MD- 139 1BHK Apartment for Sale – Al Mouj/شقة غرفة وصالة للبيع,175000.0,1,2,95.0,"The Wave (Almouj), Muscat",Apartment
SR- SM- 122 Flat for sale in muscat hills شقة للبيع في مسقط هيلز,85000.0,1,1,110.0,"Muscat Hills, Muscat",Apartment
"""SR-YH- 51 Villa for Sale in South Al Maabelah",105000.0,5,6,300.0,"Al Maabilah, Muscat",Villa
"""SR-NS- 44 Luxurious Villas for Sale in Al Khoud - فيلا للبيع في الخوض",137000.0,5,6,420.0,"Al Khoud, Muscat",Villa
SR-RO- 48 Villa for Sale in Al Khoud - فيلا للبيع في الخوض,165000.0,3,5,500.0,"Al Khoud, Muscat",Villa
1BHK apartment fully furnished inside a building in Atheba,300.0,1,1,,"Azaiba, Muscat",Apartment
"Furnished two bedroom apartment, Muscat Hills - RMHA034",650.0,2,2,177.0,"Muscat Hills, Muscat",Apartment
"Premium Office Spaces at Qatar Airways Building,Ghala,CGO033",1182.5,2,3,215.0,"Ghala, Muscat",Commercial
Fully furnished apartment 2BHK In south Al-Ghubrah,290.0,2,1,,"Al Ghubrah, Muscat",Apartment
Recommended 5Bhk standalone villa mq for rent,2000.0,5,7,550.0,"Madinat As Sultan Qaboos, Muscat",Villa
Highly recommended 3+1 Bhk compound villa for rent at MQ,900.0,3,5,450.0,"Madinat As Sultan Qaboos, Muscat",Villa
Rare & Unique Beachfront Villa—A Coastal Paradise for the Whole Family,1400000.0,5,7,,"Al Sifah, Muscat",Villa
Villa for Sale in Al Mouj with 6 Bedrooms - فيلا للبيع في الموج,1406000.0,6,8,907.0,"Muscat - Other, Muscat",Villa
BRAND NEW 1 BHK APARTMENT FOR RENT- WUTTAYAH !,275.0,1,2,86.0,"Muscat - Other, Muscat",Apartment
MODERN OFFICE SPACES FOR RENT - AL KHUWAIR!,180.0,2,3,12.0,"Al Khuwair, Muscat",Commercial
"Premium Commercial Spaces in the Heart of Bausher,CBOS031",841.4,2,3,120.0,"Bosher, Muscat",Commercial
للبيع: أرض 600 متر مربع في القريحه - بركاء، موقع مميز,11000.0,2,3,600.0,"Barka, Al Batinah",Other
للبيع: أرضان متصلتان في موقع مميز جدًا في منطقة الهرم - بركاء,30000.0,2,3,,"Barka, Al Batinah",Other
أرض سكنية للبيع في الغبرة الشمالية، مسقط FSL09,105000.0,2,3,566.0,"Al Ghubrah, Muscat",Other
FREE HOLD!! Own a 3BHK Sky Villa at Yenaier - SHC,110640.0,3,4,196.0,"Sultan Haitham City, Muscat",Villa
FREE HOLD!! Own your 2BHK Sky Residence at Yenaier - SHC,80835.0,2,3,132.0,"Sultan Haitham City, Muscat",Other
FREE HOLD!! 1BHK Suites at Yenaier in Sultan Haitham City,62000.0,1,2,95.0,"Sultan Haitham City, Muscat",Other
محل للبيع في موقع متميز بمساحة 55 متر مربع في سندان FSC12,29000.0,2,3,55.0,"Nakhl, Al Batinah",Other
VILLAS FOR RENT - MQ !!,725.0,4,5,235.0,"Madinat As Sultan Qaboos, Muscat",Villa
"Free Hold!! 1BR Apartment in Jebel Sifah, Solaris - W/ Payment Plan",72000.0,1,1,54.0,"Al Sifah, Muscat",Apartment
Free Hold!! 1BHK Apartment For Sale in Golf Links - Al Mouj FSA63,155000.0,1,2,80.0,"The Wave (Almouj), Muscat",Apartment
فيلا فاخرة 6+1 غرف نوم مع أرض واسعة للبيع في المعبيلة FSV67,260000.0,7,8,656.0,"Al Maabilah, Muscat",Other
6+1 BHK Brand New Modern Villa Al Amerat For Sale FSV68,205000.0,6,9,520.0,"Al Amarat, Muscat",Villa
"Own Your Dream Villa in Ghadeer Park, Al Mouj Muscat! FSV52",302000.0,3,3,269.0,"The Wave (Almouj), Muscat",Villa
Free Hold!! Buy in Sultan Haitham City 4+1BHK Semi-Detached Villas!!,175000.0,4,5,333.0,"Al Maabilah, Muscat",Villa
AL MOUJ | LUXURIOUS 4+1BR UNFURNISHED VILLA WITH PRIVATE POOL FOR SALE,380000.0,5,7,502.0,"The Wave (Almouj), Muscat",Villa
For Rent: Ready Warehouses in Al Misfah Area,3000.0,2,3,,"Misfah, Muscat",Villa
2 BR Freehold Off Plan Apartment in Yiti,144554.0,2,2,117.0,"Yiti, Muscat",Apartment
4 BR + Maid’s Room Fully Renovated Villa | Mawaleh South,95000.0,4,4,300.0,"Al Mawaleh, Muscat",Villa
3 BR + Maid’s Room Townhouse in Muscat Hills,379496.0,3,4,356.0,"Muscat Hills, Muscat",Villa
2 BR Fully Furnished Apartment | Ghubra - MGM,625.0,2,3,109.0,"Al Ghubrah, Muscat",Apartment
3 BR Incredible Duplex Sky Villa - Sultan Haitham City with Private Po,133575.0,3,4,195.0,"Al Maabilah, Muscat",Villa
2 BR Freehold Offplan Apartment in Sohar,49420.0,2,3,97.0,"Sohar, Al Batinah",Apartment
109 SQM + 44 SQM Balcony Road-Facing Shop – Bawsher,1200.0,2,3,153.0,"Bosher, Muscat",Commercial
3 BR + 1 Maid’s Room Apartment with Plunge Pool in Bousher,855.0,3,3,159.0,"Bosher, Muscat",Apartment
3 BR + 1 Maid’s Room Furnished Apartment in Bausher – with Pool/Gym,600.0,3,4,159.0,"Bosher, Muscat",Apartment
4 + 1 BR Large Villa in Yiti with Residency,455617.55,4,6,506.0,"Yiti, Muscat",Villa
2 BR Brand New Marina View Apartment in Al Mouj – Juman 2,1150.0,2,3,109.0,"The Wave (Almouj), Muscat",Apartment
1 BR Beautiful Freehold Penthouse Apartment in Muscat Hills for Sale,80000.0,1,1,105.0,"Muscat Hills, Muscat",Apartment
3 BR Beautiful Villa for Rent – Al Hail,550.0,3,4,857.0,"Al Hail, Muscat",Villa
1 BR Apartment for Sale in Yiti – Freehold with Visa,89118.0,1,2,50.0,"Yiti, Muscat",Apartment
120 SQM Retail Spaces for Rent – MSQ,1560.0,2,3,120.0,"Madinat As Sultan Qaboos, Muscat",Commercial
Retail Shops for Rent Located in Mabelah,590.0,2,3,47.0,"Al Maabilah, Muscat",Commercial
3 Desk Office Space in Business Centre close to Muscat Hills,320.0,2,3,10.0,"Muscat Hills, Muscat",Commercial
Studio without furniture ( private entrance ) in Al Ghubra North,130.0,2,1,,"Al Ghubrah, Muscat",Studio
Studio ( fully furnished ) in Al Ghabra North,190.0,2,1,,"Al Ghubrah, Muscat",Studio
MADINAT AL ILAM | BEAUTIFUL 3+1 BR COMPOUND VILLAS,950.0,3,5,300.0,"Madinat As Sultan Qaboos, Muscat",Villa
BOUSHER HEIGHTS | BEAUTIFUL 5 BR COMPOUND VILLA,550.0,5,6,300.0,"Bosher, Muscat",Villa
AL KHUWAIR | BEAUTIFUL 2 BHK FLAT FOR FAMILIES,270.0,2,2,101.0,"Al Khuwair, Muscat",Apartment
BOSHER | BRAND NEW 3+1 BR VILLA WITH POOL,850.0,3,4,300.0,"Bosher, Muscat",Villa
QURUM | EXCELLENT 6 BR COMPOUND VILLA,650.0,6,7,300.0,"Qurum, Muscat",Villa
GHUBRA WELL MAINTAINED 3BHK APARTMENT - FREE WIFI,350.0,3,3,130.0,"Al Ghubrah, Muscat",Apartment
Villa for Sale with 3 bedrooms in Aida Muscat,234031.0,3,3,160.0,"Yiti, Muscat",Villa
Villa for Sale in Muscat Yiti with 3 BHK,229766.0,3,4,256.0,"Yiti, Muscat",Villa
Villa for Sale with 4 BHK in Muscat Yiti,281101.0,4,4,257.0,"Yiti, Muscat",Villa
Apartment for Sale with 1 BHK,47000.0,1,1,65.0,"Salalah, Dhofar",Apartment
Don’t miss this lovely 1 BHK apartment for sale Al Mouj,93000.0,1,1,90.0,"The Wave (Almouj), Muscat",Apartment
Apartment for Sale in Aida Muscat with 3 BHK,257655.0,3,3,169.0,"Yiti, Muscat",Apartment
Apartment for Sale with 2 BHK in Muscat Bay,165000.0,2,2,142.0,"Qantab, Muscat",Apartment
Apartment for Sale with 3 BHK in Muscat Bay,131500.0,2,3,133.0,"Qantab, Muscat",Apartment
Apartment for Sale with 3 BHK in Muscat Bay,133000.0,2,3,138.0,"Qantab, Muscat",Apartment
Apartment for Sale with 1 BHK in Muscat Bay,80000.0,1,1,86.0,"Qantab, Muscat",Apartment
Apartment for Sale with 2 bedrooms,122000.0,2,2,128.0,"Qantab, Muscat",Apartment
Villa for Sale with 4 Bedrooms in Muscat Yiti,1215385.0,4,4,315.0,"Yiti, Muscat",Villa
Villa for Sale with 4 BHK in Muscat Yiti,241255.0,4,4,256.0,"Yiti, Muscat",Villa
Villa for Sale 5BR | Cliff & Golf Views | Trump Golf AIDA,905000.0,5,5,405.0,"Yiti, Muscat",Villa
Villa for Sale 5BR | Sea & Golf View | Trump Golf Villa | AIDA,922000.0,5,5,405.0,"Yiti, Muscat",Villa
Villa for Sale 3BR | End Unit | Full Sea View | Trump Cliff | 716K OMR,716000.0,3,3,166.0,"Yiti, Muscat",Villa
5 bedroom villa for sale in sultan haitham city muscat,178000.0,5,5,249.0,"Sultan Haitham City, Muscat",Villa
4 bedroom villa for sale in sultan haitham city,349549.0,4,5,388.0,"Sultan Haitham City, Muscat",Villa
Apartment for Sale with 2BHK,122994.0,2,2,88.0,"Yiti, Muscat",Apartment
Apartment for Sale in Aida Muscat with 1 BHK,83852.0,1,1,58.0,"Yiti, Muscat",Apartment
Vila for Sale with 2 bedrooms in Salalah,155338.0,2,3,110.0,"Salalah, Dhofar",Other
Apartment for Sale with 1 BHK in Muscat Bay,89000.0,1,1,84.0,"Qantab, Muscat",Apartment
BANNER 101 - BIG 4BHK VILLA FOR RENT IN SUR AL HADID,450.0,4,6,450.0,"Al Maabilah, Muscat",Villa
RF47 - FULLY FURNISHED 2BHK FLAT FOR RENT IN BOUSHER 38,280.0,2,2,150.0,"Bosher, Muscat",Apartment
BANNER 107 - FULL 1ST FLOOR 3BHK FLAT FOR RENT IN MAWALEH SOUTH,300.0,3,3,250.0,"Al Mawaleh, Muscat",Apartment
BANNER 07 - STAN ALONE 6BHK VILLA FOR RENT IN AZAIBA BEHIND VIVA.,1000.0,6,5,450.0,"Azaiba, Muscat",Villa
2 BR Apartment in Ghubra – 18th November Street,300.0,2,2,109.0,"Al Ghubrah, Muscat",Apartment
BEAUTIFUL OFFICE SPACE IN PRIME LOCATION FOR RENT,950.0,2,3,330.0,"Ghala, Muscat",Commercial
من أجمل الفرص – أرض سكنية على شارعين قرب محطة المها بالأنصب,130000.0,2,3,796.0,"Ansab, Muscat",Other
للبيع – أرضين شبك سكني تجاري في مرتفعات غلا (المرحلة الثانية,1100000.0,2,3,,"Ghala, Muscat",Other
سوبر كورنر – مرتفعات غلا بجانب فندق الوقت,950000.0,2,3,,"Ghala, Muscat",Other
للبيع أرض سكنية – مرتفعات المنى قرب منتزه بوشر,135000.0,2,3,600.0,"Bosher, Muscat",Other
Brand New Office Spaces FOR RENT in Bousher - Al Maha St. MPC20-A,575.0,2,3,120.0,"Bosher, Muscat",Commercial
Office Spaces FOR RENT Brand New Building Al Maha St. MPC20-B,575.0,2,3,120.0,"Bosher, Muscat",Commercial
للبيع أرض سكنية – الأنصب موقع راقٍ ومكتمل الخدمات,185000.0,2,3,900.0,"Ansab, Muscat",Other
2 BR Apartment in Ghubra - Close to Amenities,250.0,2,2,109.0,"Al Ghubrah, Muscat",Apartment
1 BR + Maid’s Room Spacious Apartment | Road-Facing in Bosher,415.0,1,2,59.0,"Bosher, Muscat",Apartment
"1 BR Great Cozy Furnished Apartment in Marsa Garden, Al Mouj",100000.0,1,1,90.0,"The Wave (Almouj), Muscat",Apartment
2 BR Off Plan Duplex Apartment with Private Garden in Ghala Heights,59000.0,2,3,139.0,"Ghala, Muscat",Apartment
5 BR + Maid’s Room Modern Furnished Twin Villa in Bosher,240000.0,5,5,404.0,"Bosher, Muscat",Villa
2 BR Corner Furnished Apartment in Ghubra,600.0,2,3,109.0,"Al Ghubrah, Muscat",Apartment
5 BR + Maid’s Room Twin Fantastic Villa in Ansab,500.0,5,6,459.0,"Ansab, Muscat",Villa
3 BR + Maid's Room Cozy Apartment in Ghubra,350.0,3,2,159.0,"Al Ghubrah, Muscat",Apartment
2 BR Cozy Semi-Furnished Apartment in Al Hail View Building,57000.0,2,2,84.0,"Al Hail, Muscat",Apartment
"6 BR + 1 Maid’s Room Elegant Villa in Ansab Heights, Phase One",250000.0,6,7,640.0,"Ansab, Muscat",Villa
2 BR Fully Furnished Apartment in Bowsher Near Dunes,46000.0,2,2,81.0,"Bosher, Muscat",Apartment
4 BR + Maid’s Room + Storage Room Stunning Villa in Muscat Hills,1450.0,4,6,419.0,"Muscat Hills, Muscat",Villa
4 + 1 BR Standalone Villa in Aida – Dar Global,491410.0,4,5,384.0,"Yiti, Muscat",Villa
1 BR Fully Furnished Apartment in Muscat Grand Mall,70000.0,1,1,71.0,"Al Ghubrah, Muscat",Apartment
4 BR + 1 Maid’s Room Brand New Villa with Swimming Pool in MSQ,265000.0,4,4,387.0,"Madinat As Sultan Qaboos, Muscat",Villa
90 sqm Office Near British Council in Madinat Sultan Qaboos,450.0,2,3,90.0,"Madinat As Sultan Qaboos, Muscat",Commercial
1 BR Off Plan Smart Apartment for Sale In Ghala,35336.0,1,2,88.0,"Ghala, Muscat",Apartment
193 SQ M Freehold Office Space For Sale in Al Khoud,212438.0,2,3,193.0,"Al Khoud, Muscat",Commercial
"1 BR Luxury Flat with Shared Pool, Gym, and Parking",49000.0,1,1,68.0,"Qurum, Muscat",Apartment
5 BR + 1 Maid’s Room Exceptional Bedroom Villa in Madinat Ilam,1400.0,5,6,459.0,"Madinat As Sultan Qaboos, Muscat",Villa
7 BR Stunning Villa in Bawshar Heights with Elevator,345000.0,7,8,550.0,"Bosher, Muscat",Villa
3 BR Fully Furnished Apartment in Bausher with Pool & Gym,950.0,3,2,139.0,"Bosher, Muscat",Apartment
Excellent Fully serviced Offices with Amenities Included in Ghubrah,500.0,2,3,15.0,"Al Ghubrah, Muscat",Commercial
2 BR Fantastic Apartment in Ghala with Balcony,285.0,2,3,109.0,"Ghala, Muscat",Apartment
2 BR Great Apartment Al Khuwair – Amenities Nearby,220.0,2,2,109.0,"Al Khuwair, Muscat",Apartment
2 BR Nice Apartment Located in Al Khuwair,300.0,2,3,119.0,"Al Khuwair, Muscat",Apartment
2 BR + Maid’s Room Overlooking the Marina Freehold Apartment in Al Mou,200000.0,2,3,145.0,"The Wave (Almouj), Muscat",Apartment
2 BR Elegant Freehold Apartment in Al Mouj with Building Amenities,170000.0,2,2,60.0,"The Wave (Almouj), Muscat",Apartment
2 BR Compact Flat in Wadi Kabir,330.0,2,3,109.0,"Al Wadi Al Kabir, Muscat",Apartment
1 BR Cozy Flat in Wadi Kabir,215.0,1,1,59.0,"Al Wadi Al Kabir, Muscat",Apartment
3 BR Fully Furnished Apartment in Qurum,500.0,3,3,109.0,"Qurum, Muscat",Apartment
1 BR Cozy Freehold Penthouse Apartment – Muscat Hills,65000.0,1,2,79.0,"Muscat Hills, Muscat",Apartment
1 BR Amazing Freehold Apartment in Jebel Sifah,55000.0,1,1,77.0,"Al Sifah, Muscat",Apartment
1255 SQM Amazing Showroom Space in Azaiba,8250.0,2,3,,"Azaiba, Muscat",Other
5 BR Amazing Villa in Mawaleh for Sale,120000.0,5,5,370.0,"Al Mawaleh, Muscat",Villa
2 BR Impressive Semi Furnished Freehold Apartment in Muscat Bay,125000.0,2,2,106.0,"Qantab, Muscat",Apartment
3 + 1 BR Freehold Amazing Villa for Sale in Al Mouj,330000.0,3,4,256.0,"The Wave (Almouj), Muscat",Villa
100 SQM Freehold Smart Offices in Muscat Hills,130000.0,2,3,100.0,"Muscat Hills, Muscat",Commercial
98 SQM Freehold Retail Shops for Sale in Muscat Hills,108000.0,2,3,98.0,"Muscat Hills, Muscat",Commercial
6 BR Spacious Freehold Villa in Al Mouj for Sale,480000.0,6,6,459.0,"The Wave (Almouj), Muscat",Villa
2 BR + Maid’s Room Elegant Flat in Qurum,52500.0,2,2,100.0,"Qurum, Muscat",Apartment
3 + 1 BR Freehold Elegant Townhouse for Sale – Al Mouj,195000.0,3,3,202.0,"The Wave (Almouj), Muscat",Villa
4 + 1 BR Freehold Villa For Sale with Private Pool in Barr al Jissah,500000.0,4,5,389.0,"Barr Al Jissah, Muscat",Villa
2 BR Amazing Apartment in Muscat Hills for SALE,95000.0,2,3,142.0,"Muscat Hills, Muscat",Apartment
Office Space One Desk in Lamar Business Center Bawshar FOR RENT,190.0,2,3,30.0,"Bosher, Muscat",Commercial
أرض راقية للبيع – القرم مقابل كراون بلازا,1000000.0,2,3,,"Qurum, Muscat",Other
أرض سكنية أول خط على ملعب الجولف – بوشر المنى,750000.0,2,3,,"Bosher, Muscat",Other
أرض سكنية مرتفعة للبيع – بوشر المنى,670000.0,2,3,,"Bosher, Muscat",Other
أرض سكنية مرتفعة للبيع – الأنصب الثانية,120000.0,2,3,600.0,"Ansab, Muscat",Other
أرض كبيرة للبيع – بوشر الضباط الثالثة مقابل منتزه بوشر,200.0,2,3,,"Bosher, Muscat",Other
أرض كبيرة للبيع – بوشر المنى مقابل ملعب الجولف,440000.0,2,3,,"Bosher, Muscat",Other
فرصة – أرض سكني تجاري مقابل محطة عمان مباشرة في المعبيلة,550000.0,2,3,,"Al Maabilah, Muscat",Other
Fully furnished studio in Al Khuwair 33,180.0,2,1,,"Al Khuwair, Muscat",Studio
MADINAT SULTAN QABOOS | STUNNING 5+1 BEDROOM VILLA FOR RENT,1199.0,5,6,420.0,"Madinat As Sultan Qaboos, Muscat",Villa
Studio ( without furniture ) in Al Ghubra South,150.0,2,1,,"Al Ghubrah, Muscat",Studio
WADI KABIR | 1300 SQM WAREHOUSE WITH OFFICE FOR RENT,3510.0,2,3,,"Al Wadi Al Kabir, Muscat",Villa
BOSHER AL MUNA | MODERN 3+1 BR TOWNHOUSES WITH PRIVATE POOL FOR RENT,850.0,4,5,244.0,"Bosher, Muscat",Villa
Luxurious 3 BHK Villa | 3 Years Payment Plan | La Vie Residences,414750.0,3,5,355.0,"Muscat - Other, Muscat",Villa
20/80 Payment Plan | Sea View | The Great Escape 2,137010.0,2,2,91.0,"Yiti, Muscat",Other
Hot Deal | Golf / Pool View| Highest Floor| 20/80 Payment Plan,88380.0,1,2,51.0,"Yiti, Muscat",Other
لمحبي الفرص – سكني تجاري ثاني خط شارع نستو بالمعبيلة 5/2,190000.0,2,3,400.0,"Al Maabilah, Muscat",Other
فرصة استثمارية للبيع– أرض سكني تجاري ثاني خط البحر في سور الحديد,160000.0,2,3,945.0,"Al Seeb, Muscat",Other
shops in hamriya,100.0,2,3,16.0,"Al Hamriyah, Muscat",Commercial
25 sqm shop in Al Misfah first line,80.0,2,3,25.0,"Misfah, Muscat",Commercial
MADINAT SULTAN QABOOS | HIGH QUALITY 5+1 BR LUXURIOUS VILLA,1199.0,6,7,395.0,"Madinat As Sultan Qaboos, Muscat",Villa
MADINAT SULTAN QABOOS | MODERN HIGH QUALITY 6+2 BEDROOM LUXURIOUS VILL,1899.0,7,9,598.0,"Madinat As Sultan Qaboos, Muscat",Other
MUSCAT HILLS | 4+1 BR COMMUNITY VILLA WITH PRIVATE POOL FOR SALE,253000.0,5,6,365.0,"Muscat Hills, Muscat",Villa
AL MOUJ | INDEPENDENT 3+1 BR GHADEER COMMUNITY VILLA FOR SALE,329000.0,4,4,335.0,"The Wave (Almouj), Muscat",Villa
MUSCAT HILLS | FULLY FURNISHED 2 BHK APARTMENT FOR SALE,85000.0,2,3,135.0,"Muscat Hills, Muscat",Apartment
AL HAIL NORTH | AMAZING 79 SQM 1BHK APARTMENT FOR SALE,39000.0,1,1,79.0,"Al Hail, Muscat",Apartment
ابدئي مشروعك في مجمع نسائي متكامل بالقرب من العريمي بوليفارد,150.0,2,3,20.0,"Al Khoud, Muscat",Other
مكتب واسع في الغبرة بأفضل سعر وموقع,900.0,2,3,122.0,"Al Ghubrah, Muscat",Other
ALEFA – شقق سكنية راقية مقابل البحر في قلب الحيل اقساط لمده 10 سنوات,54700.0,1,2,68.0,"Al Hail, Muscat",Other
